No.;Time;Source;Destination;Protocol;Length;Info;;;Time 1;Time 2;Delay;Delay 1;Delay 2;Jitter
6061;145,355692;192.168.1.9;204.79.197.219;TCP;54;49837  >  443 [RST, ACK] Seq=645 Ack=224 Win=0 Len=0;;;145,355692;145,356088;0,000396;-0,00243;0,002826;0,005256
6062;145,356088;192.168.1.9;204.79.197.219;TLSv1.2;92;Application Data;;;145,356088;145,358914;0,002826;0,002826;0;-0,002826
6063;145,358914;204.79.197.219;192.168.1.9;TLSv1.2;331;Application Data, Application Data;;;145,358914;145,358914;0;-0,000071;0,000071;0,000142
6064;145,358914;204.79.197.219;192.168.1.9;TLSv1.2;92;Application Data;;;145,358914;145,358985;0,000071;-0,02117;0,021241;0,042411
6065;145,358985;192.168.1.9;204.79.197.219;TCP;54;49836  >  443 [ACK] Seq=1320 Ack=539 Win=131840 Len=0;;;145,358985;145,380226;0,021241;-1,1958;1,217041;2,412841
6066;145,380226;204.79.197.219;192.168.1.9;TCP;54;443  >  49836 [ACK] Seq=539 Ack=1320 Win=4193280 Len=0;;;145,380226;146,597267;1,217041;1,216575;0,000466;-1,216109
6067;146,597267;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;146,597267;146,597733;0,000466;0,000337;0,000129;-0,000208
6068;146,597733;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;146,597733;146,597862;0,000129;-0,000112;0,000241;0,000353
6069;146,597862;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;146,597862;146,598103;0,000241;-0,02118;0,021421;0,042601
6070;146,598103;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;146,598103;146,619524;0,021421;0,021421;0;-0,021421
6071;146,619524;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=8254 Ack=1171 Win=546 Len=0;;;146,619524;146,619524;0;-0,036653;0,036653;0,073306
6072;146,619524;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=8254 Ack=1206 Win=546 Len=0;;;146,619524;146,656177;0,036653;-0,684955;0,721608;1,406563
6073;146,656177;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1206 Ack=8254 Win=2480 Len=0;;;146,656177;147,377785;0,721608;0,719294;0,002314;-0,71698
6082;147,377785;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;147,377785;147,380099;0,002314;0,002215;0,000099;-0,002116
6083;147,380099;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;147,380099;147,380198;0,000099;-3,722303;3,722402;7,444705
6084;147,380198;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1206 Ack=8529 Win=2484 Len=0;;;147,380198;151,1026;3,722402;3,668725;0,053677;-3,615048
6085;151,1026;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;151,1026;151,156277;0,053677;-1,125543;1,17922;2,304763
6086;151,156277;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1206 Ack=8746 Win=2484 Len=0;;;151,156277;152,335497;1,17922;1,178773;0,000447;-1,178326
6087;152,335497;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;152,335497;152,335944;0,000447;0,000288;0,000159;-0,000129
6088;152,335944;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;152,335944;152,336103;0,000159;-0,027146;0,027305;0,054451
6089;152,336103;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;152,336103;152,363408;0,027305;0,027305;0;-0,027305
6090;152,363408;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=8843 Ack=1241 Win=546 Len=0;;;152,363408;152,363408;0;-2,117987;2,117987;4,235974
6091;152,363408;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=8843 Ack=1276 Win=546 Len=0;;;152,363408;154,481395;2,117987;2,073485;0,044502;-2,028983
6092;154,481395;31.13.68.60;192.168.1.9;TLSv1.2;383;Application Data;;;154,481395;154,525897;0,044502;-0,024905;0,069407;0,094312
6093;154,525897;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1276 Ack=9172 Win=2482 Len=0;;;154,525897;154,595304;0,069407;0,016889;0,052518;0,035629
6094;154,595304;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;154,595304;154,647822;0,052518;-0,599874;0,652392;1,252266
6095;154,647822;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1276 Ack=9269 Win=2482 Len=0;;;154,647822;155,300214;0,652392;0,651173;0,001219;-0,649954
6096;155,300214;31.13.68.60;192.168.1.9;TLSv1.2;255;Application Data;;;155,300214;155,301433;0,001219;0,001154;0,000065;-0,001089
6097;155,301433;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;155,301433;155,301498;0,000065;-0,861819;0,861884;1,723703
6098;155,301498;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1276 Ack=9648 Win=2480 Len=0;;;155,301498;156,163382;0,861884;0,804578;0,057306;-0,747272
6106;156,163382;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;156,163382;156,220688;0,057306;-2,504191;2,561497;5,065688
6107;156,220688;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1276 Ack=9826 Win=2479 Len=0;;;156,220688;158,782185;2,561497;2,561037;0,00046;-2,560577
6108;158,782185;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;158,782185;158,782645;0,00046;0,000331;0,000129;-0,000202
6109;158,782645;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;158,782645;158,782774;0,000129;-0,01934;0,019469;0,038809
6110;158,782774;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;158,782774;158,802243;0,019469;0,019469;0;-0,019469
6111;158,802243;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=10059 Ack=1311 Win=546 Len=0;;;158,802243;158,802243;0;-2,744397;2,744397;5,488794
6112;158,802243;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=10059 Ack=1346 Win=546 Len=0;;;158,802243;161,54664;2,744397;2,742949;0,001448;-2,741501
6113;161,54664;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;161,54664;161,548088;0,001448;0,00137;0,000078;-0,001292
6114;161,548088;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;161,548088;161,548166;0,000078;-0,817744;0,817822;1,635566
6115;161,548166;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1346 Ack=10454 Win=2483 Len=0;;;161,548166;162,365988;0,817822;0,770608;0,047214;-0,723394
6116;162,365988;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;162,365988;162,413202;0,047214;-1,96633;2,013544;3,979874
6117;162,413202;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1346 Ack=10632 Win=2482 Len=0;;;162,413202;164,426746;2,013544;1,992211;0,021333;-1,970878
6118;164,426746;192.168.1.9;172.217.194.188;TCP;55;[TCP Keep-Alive] 49717  >  5228 [ACK] Seq=1 Ack=1 Win=511 Len=1;;;164,426746;164,448079;0,021333;-14,999758;15,021091;30,020849
6119;164,448079;172.217.194.188;192.168.1.9;TCP;66;[TCP Keep-Alive ACK] 5228  >  49717 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2;;;164,448079;179,46917;15,021091;15,020621;0,00047;-15,020151
6177;179,46917;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;179,46917;179,46964;0,00047;0,000274;0,000196;-0,000078
6178;179,46964;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;179,46964;179,469836;0,000196;-0,000706;0,000902;0,001608
6179;179,469836;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;179,469836;179,470738;0,000902;-0,016037;0,016939;0,032976
6180;179,470738;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;179,470738;179,487677;0,016939;0,016939;0;-0,016939
6181;179,487677;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11027 Ack=1381 Win=546 Len=0;;;179,487677;179,487677;0;-0,030958;0,030958;0,061916
6182;179,487677;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11027 Ack=1416 Win=546 Len=0;;;179,487677;179,518635;0,030958;-0,944433;0,975391;1,919824
6183;179,518635;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1416 Ack=11027 Win=2481 Len=0;;;179,518635;180,494026;0,975391;0,932869;0,042522;-0,890347
6186;180,494026;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;180,494026;180,536548;0,042522;-4,110505;4,153027;8,263532
6187;180,536548;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1416 Ack=11205 Win=2480 Len=0;;;180,536548;184,689575;4,153027;4,15257;0,000457;-4,152113
6190;184,689575;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;184,689575;184,690032;0,000457;0,000349;0,000108;-0,000241
6191;184,690032;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;184,690032;184,69014;0,000108;-0,018613;0,018721;0,037334
6192;184,69014;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;184,69014;184,708861;0,018721;0,018252;0,000469;-0,017783
6193;184,708861;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11302 Ack=1451 Win=546 Len=0;;;184,708861;184,70933;0,000469;-1,724824;1,725293;3,450117
6194;184,70933;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11302 Ack=1486 Win=546 Len=0;;;184,70933;186,434623;1,725293;1,684384;0,040909;-1,643475
6195;186,434623;31.13.68.60;192.168.1.9;TLSv1.2;367;Application Data;;;186,434623;186,475532;0,040909;-1,659441;1,70035;3,359791
6196;186,475532;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1486 Ack=11615 Win=2484 Len=0;;;186,475532;188,175882;1,70035;1,650478;0,049872;-1,600606
6197;188,175882;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;188,175882;188,225754;0,049872;-2,114504;2,164376;4,27888
6198;188,225754;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1486 Ack=11712 Win=2484 Len=0;;;188,225754;190,39013;2,164376;2,137398;0,026978;-2,11042
6199;190,39013;192.168.1.9;204.79.197.219;TCP;55;[TCP Keep-Alive] 49836  >  443 [ACK] Seq=1319 Ack=539 Win=131840 Len=1;;;190,39013;190,417108;0,026978;-1,516254;1,543232;3,059486
6200;190,417108;204.79.197.219;192.168.1.9;TCP;66;[TCP Keep-Alive ACK] 443  >  49836 [ACK] Seq=539 Ack=1320 Win=4193280 Len=0 SLE=1319 SRE=1320;;;190,417108;191,96034;1,543232;1,542758;0,000474;-1,542284
6201;191,96034;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;191,96034;191,960814;0,000474;0,000097;0,000377;0,00028
6202;191,960814;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;191,960814;191,961191;0,000377;-0,018532;0,018909;0,037441
6203;191,961191;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;191,961191;191,9801;0,018909;0,018909;0;-0,018909
6204;191,9801;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11945 Ack=1521 Win=546 Len=0;;;191,9801;191,9801;0;-6,532775;6,532775;13,06555
6205;191,9801;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=11945 Ack=1556 Win=546 Len=0;;;191,9801;198,512875;6,532775;6,532349;0,000426;-6,531923
6213;198,512875;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;198,512875;198,513301;0,000426;0,000298;0,000128;-0,00017
6214;198,513301;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;198,513301;198,513429;0,000128;-0,018949;0,019077;0,038026
6215;198,513429;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;198,513429;198,532506;0,019077;0,019077;0;-0,019077
6216;198,532506;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=12042 Ack=1591 Win=546 Len=0;;;198,532506;198,532506;0;-4,316441;4,316441;8,632882
6217;198,532506;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=12042 Ack=1626 Win=546 Len=0;;;198,532506;202,848947;4,316441;4,316441;0;-4,316441
6225;202,848947;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;202,848947;202,848947;0;-0,000119;0,000119;0,000238
6226;202,848947;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;202,848947;202,849066;0,000119;-1,9128;1,912919;3,825719
6227;202,849066;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1626 Ack=12236 Win=2482 Len=0;;;202,849066;204,761985;1,912919;1,912744;0,000175;-1,912569
6228;204,761985;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;204,761985;204,76216;0,000175;0,000128;0,000047;-0,000081
6229;204,76216;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;204,76216;204,762207;0,000047;-0,00025;0,000297;0,000547
6230;204,762207;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1626 Ack=12647 Win=2480 Len=0;;;204,762207;204,762504;0,000297;0,000187;0,00011;-0,000077
6231;204,762504;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;204,762504;204,762614;0,00011;-0,019068;0,019178;0,038246
6232;204,762614;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;204,762614;204,781792;0,019178;0,019178;0;-0,019178
6233;204,781792;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=12647 Ack=1661 Win=546 Len=0;;;204,781792;204,781792;0;-0,694875;0,694875;1,38975
6234;204,781792;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=12647 Ack=1696 Win=546 Len=0;;;204,781792;205,476667;0,694875;0,645716;0,049159;-0,596557
6235;205,476667;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;205,476667;205,525826;0,049159;-1,541143;1,590302;3,131445
6236;205,525826;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1696 Ack=12825 Win=2480 Len=0;;;205,525826;207,116128;1,590302;1,535695;0,054607;-1,481088
6237;207,116128;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;207,116128;207,170735;0,054607;-2,233792;2,288399;4,522191
6238;207,170735;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1696 Ack=13058 Win=2484 Len=0;;;207,170735;209,459134;2,288399;2,261405;0,026994;-2,234411
6247;209,459134;192.168.1.9;172.217.194.188;TCP;55;[TCP Keep-Alive] 49717  >  5228 [ACK] Seq=1 Ack=1 Win=511 Len=1;;;209,459134;209,486128;0,026994;-10,709642;10,736636;21,446278
6248;209,486128;172.217.194.188;192.168.1.9;TCP;66;[TCP Keep-Alive ACK] 5228  >  49717 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2;;;209,486128;220,222764;10,736636;10,73618;0,000456;-10,735724
6249;220,222764;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;220,222764;220,22322;0,000456;0,000332;0,000124;-0,000208
6250;220,22322;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;220,22322;220,223344;0,000124;-0,001957;0,002081;0,004038
6251;220,223344;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;220,223344;220,225425;0,002081;-0,0143;0,016381;0,030681
6252;220,225425;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;220,225425;220,241806;0,016381;0,016381;0;-0,016381
6253;220,241806;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=13453 Ack=1731 Win=546 Len=0;;;220,241806;220,241806;0;-0,033719;0,033719;0,067438
6254;220,241806;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=13453 Ack=1766 Win=546 Len=0;;;220,241806;220,275525;0,033719;-0,732563;0,766282;1,498845
6255;220,275525;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1766 Ack=13453 Win=2483 Len=0;;;220,275525;221,041807;0,766282;0,710975;0,055307;-0,655668
6256;221,041807;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;221,041807;221,097114;0,055307;-4,907627;4,962934;9,870561
6257;221,097114;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1766 Ack=13631 Win=2482 Len=0;;;221,097114;226,060048;4,962934;4,962504;0,00043;-4,962074
6258;226,060048;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;226,060048;226,060478;0,00043;0,000308;0,000122;-0,000186
6259;226,060478;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;226,060478;226,0606;0,000122;-0,01874;0,018862;0,037602
6260;226,0606;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;226,0606;226,079462;0,018862;0,018862;0;-0,018862
6261;226,079462;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=13728 Ack=1801 Win=546 Len=0;;;226,079462;226,079462;0;-1,310489;1,310489;2,620978
6262;226,079462;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=13728 Ack=1836 Win=546 Len=0;;;226,079462;227,389951;1,310489;1,2538;0,056689;-1,197111
6263;227,389951;31.13.68.60;192.168.1.9;TLSv1.2;367;Application Data;;;227,389951;227,44664;0,056689;-0,018482;0,075171;0,093653
6264;227,44664;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1836 Ack=14041 Win=2481 Len=0;;;227,44664;227,521811;0,075171;0,029618;0,045553;0,015935
6265;227,521811;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;227,521811;227,567364;0,045553;-2,134333;2,179886;4,314219
6266;227,567364;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1836 Ack=14138 Win=2480 Len=0;;;227,567364;229,74725;2,179886;2,132167;0,047719;-2,084448
6319;229,74725;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;229,74725;229,794969;0,047719;-0,294386;0,342105;0,636491
6320;229,794969;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1836 Ack=14235 Win=2480 Len=0;;;229,794969;230,137074;0,342105;0,295852;0,046253;-0,249599
6321;230,137074;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;230,137074;230,183327;0,046253;-2,809461;2,855714;5,665175
6322;230,183327;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1836 Ack=14332 Win=2479 Len=0;;;230,183327;233,039041;2,855714;2,854532;0,001182;-2,85335
6332;233,039041;31.13.68.60;192.168.1.9;TLSv1.2;189;Application Data;;;233,039041;233,040223;0,001182;0,000716;0,000466;-0,00025
6333;233,040223;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;233,040223;233,040689;0,000466;-0,018382;0,018848;0,03723
6334;233,040689;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;233,040689;233,059537;0,018848;0,018848;0;-0,018848
6335;233,059537;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=14467 Ack=1871 Win=546 Len=0;;;233,059537;233,059537;0;-0,281868;0,281868;0,563736
6336;233,059537;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=14467 Ack=1906 Win=546 Len=0;;;233,059537;233,341405;0,281868;0,235061;0,046807;-0,188254
6337;233,341405;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;233,341405;233,388212;0,046807;-1,995604;2,042411;4,038015
6338;233,388212;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1906 Ack=14684 Win=2484 Len=0;;;233,388212;235,430623;2,042411;2,01379;0,028621;-1,985169
6339;235,430623;192.168.1.9;204.79.197.219;TCP;55;[TCP Keep-Alive] 49836  >  443 [ACK] Seq=1319 Ack=539 Win=131840 Len=1;;;235,430623;235,459244;0,028621;-1,937757;1,966378;3,904135
6340;235,459244;204.79.197.219;192.168.1.9;TCP;66;[TCP Keep-Alive ACK] 443  >  49836 [ACK] Seq=539 Ack=1320 Win=4193280 Len=0 SLE=1319 SRE=1320;;;235,459244;237,425622;1,966378;1,964897;0,001481;-1,963416
6348;237,425622;31.13.68.60;192.168.1.9;TCP;1446;443  >  49703 [ACK] Seq=14684 Ack=1906 Win=546 Len=1392 [TCP segment of a reassembled PDU];;;237,425622;237,427103;0,001481;0,001381;0,0001;-0,001281
6349;237,427103;31.13.68.60;192.168.1.9;TLSv1.2;341;Application Data, Application Data;;;237,427103;237,427203;0,0001;-1,432072;1,432172;2,864244
6350;237,427203;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1906 Ack=16363 Win=2484 Len=0;;;237,427203;238,859375;1,432172;1,431672;0,0005;-1,431172
6351;238,859375;31.13.68.60;192.168.1.9;TLSv1.2;271;Application Data;;;238,859375;238,859875;0,0005;0,000453;0,000047;-0,000406
6352;238,859875;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;238,859875;238,859922;0,000047;-0,000058;0,000105;0,000163
6353;238,859922;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;238,859922;238,860027;0,000105;-0,018372;0,018477;0,036849
6354;238,860027;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;238,860027;238,878504;0,018477;0,018477;0;-0,018477
6355;238,878504;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=16758 Ack=1941 Win=546 Len=0;;;238,878504;238,878504;0;-0,800246;0,800246;1,600492
6356;238,878504;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=16758 Ack=1976 Win=546 Len=0;;;238,878504;239,67875;0,800246;0,755154;0,045092;-0,710062
6357;239,67875;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;239,67875;239,723842;0,045092;-2,878633;2,923725;5,802358
6358;239,723842;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1976 Ack=16936 Win=2482 Len=0;;;239,723842;242,647567;2,923725;2,922627;0,001098;-2,921529
6359;242,647567;31.13.68.60;192.168.1.9;TLSv1.2;287;Application Data;;;242,647567;242,648665;0,001098;0,001045;0,000053;-0,000992
6360;242,648665;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;242,648665;242,648718;0,000053;-0,826212;0,826265;1,652477
6361;242,648718;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1976 Ack=17347 Win=2481 Len=0;;;242,648718;243,474983;0,826265;0,78115;0,045115;-0,736035
6362;243,474983;31.13.68.60;192.168.1.9;TLSv1.2;232;Application Data;;;243,474983;243,520098;0,045115;-10,929773;10,974888;21,904661
6363;243,520098;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=1976 Ack=17525 Win=2480 Len=0;;;243,520098;254,494986;10,974888;10,95062;0,024268;-10,926352
6459;254,494986;192.168.1.9;172.217.194.188;TCP;55;[TCP Keep-Alive] 49717  >  5228 [ACK] Seq=1 Ack=1 Win=511 Len=1;;;254,494986;254,519254;0,024268;-7,871213;7,895481;15,766694
6460;254,519254;172.217.194.188;192.168.1.9;TCP;66;[TCP Keep-Alive ACK] 5228  >  49717 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2;;;254,519254;262,414735;7,895481;7,895033;0,000448;-7,894585
6478;262,414735;31.13.68.60;192.168.1.9;TLSv1.2;165;Application Data;;;262,414735;262,415183;0,000448;0,00033;0,000118;-0,000212
6479;262,415183;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;262,415183;262,415301;0,000118;-0,023444;0,023562;0,047006
6480;262,415301;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;262,415301;262,438863;0,023562;0,023562;0;-0,023562
6481;262,438863;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=17636 Ack=2011 Win=546 Len=0;;;262,438863;262,438863;0;-6,628591;6,628591;13,257182
6482;262,438863;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=17636 Ack=2046 Win=546 Len=0;;;262,438863;269,067454;6,628591;6,628111;0,00048;-6,627631
6483;269,067454;31.13.68.60;192.168.1.9;TLSv1.2;151;Application Data;;;269,067454;269,067934;0,00048;0,000348;0,000132;-0,000216
6484;269,067934;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;269,067934;269,068066;0,000132;-0,020306;0,020438;0,040744
6485;269,068066;192.168.1.9;31.13.68.60;TLSv1.2;89;Application Data;;;269,068066;269,088504;0,020438;0,020438;0;-0,020438
6486;269,088504;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=17733 Ack=2081 Win=546 Len=0;;;269,088504;269,088504;0;-0,241708;0,241708;0,483416
6487;269,088504;31.13.68.60;192.168.1.9;TCP;56;443  >  49703 [ACK] Seq=17733 Ack=2116 Win=546 Len=0;;;269,088504;269,330212;0,241708;0,193936;0,047772;-0,146164
6488;269,330212;31.13.68.60;192.168.1.9;TLSv1.2;367;Application Data;;;269,330212;269,377984;0,047772;-1,587633;1,635405;3,223038
6489;269,377984;192.168.1.9;31.13.68.60;TCP;54;49703  >  443 [ACK] Seq=2116 Ack=18046 Win=2484 Len=0;;;269,377984;271,013389;1,635405;-10,037395;11,6728;21,710195
6490;271,013389;204.79.197.219;192.168.1.9;TCP;54;443  >  49836 [RST, ACK] Seq=539 Ack=1320 Win=0 Len=0;;;271,013389;282,686189;11,6728;11,672329;0,000471;-11,671858
